sk_venta;sk_cliente;sk_producto;sk_empleado;sk_tiempo;sk_geografia_envio;sk_shipper;precio_unitario;cantidad;descuento;flete;monto_total;nk_orden_id
6206;226;180;24;19980324;315;14;31.23;5;0;15.17;156.15;10973
6207;226;195;24;19980324;315;14;9.65;6;0;15.17;57.90;10973
6208;226;229;24;19980324;315;14;7.75;10;0;15.17;77.50;10973
6209;261;217;21;19980325;387;15;43.90;10;0;12.96;439.00;10974
6210;196;162;19;19980325;292;15;40.00;16;0;32.27;640.00;10975
6211;196;229;19;19980325;292;15;7.75;10;0;32.27;77.50;10975
6212;221;182;19;19980325;355;13;45.60;20;0;37.97;912.00;10976
6213;210;193;26;19980326;414;15;18.00;30;0;208.5;540.00;10977
6214;210;201;26;19980326;414;15;9.50;30;0;208.5;285.00;10977
6215;210;205;26;19980326;414;15;53.00;10;0;208.5;530.00;10977
6216;210;217;26;19980326;414;15;43.90;20;0;208.5;878.00;10977
6217;236;162;27;19980326;396;14;40.00;20;0.15;32.82;680.00;10978
6218;236;175;27;19980326;396;14;10.00;40;0.15;32.82;340.00;10978
6219;236;194;27;19980326;396;14;18.40;10;0;32.82;184.00;10978
6220;236;198;27;19980326;396;14;19.45;6;0.15;32.82;99.20;10978
6221;206;161;26;19980326;378;14;30.00;18;0;353.07;540.00;10979
6222;206;166;26;19980326;378;14;38.00;20;0;353.07;760.00;10979
6223;206;178;26;19980326;378;14;4.50;80;0;353.07;360.00;10979
6224;206;181;26;19980326;378;14;43.90;30;0;353.07;1317.00;10979
6225;206;185;26;19980326;378;14;12.50;24;0;353.07;300.00;10979
6226;206;217;26;19980326;378;14;43.90;35;0;353.07;1536.50;10979
6227;210;229;22;19980327;414;13;7.75;40;0.2;1.26;248.00;10980
6228;220;192;19;19980327;395;14;263.50;60;0;193.37;15810.00;10981
6229;196;161;20;19980327;292;13;30.00;20;0;14.01;600.00;10982
6230;196;197;20;19980327;292;13;46.00;9;0;14.01;414.00;10982
6231;257;167;20;19980327;286;14;6.00;84;0.15;657.54;428.40;10983
6232;257;211;20;19980327;286;14;19.50;15;0;657.54;292.50;10983
6233;257;170;19;19980330;286;15;17.45;55;0;211.22;959.75;10984
6234;257;178;19;19980330;286;15;4.50;20;0;211.22;90.00;10984
6235;257;190;19;19980330;286;15;19.00;40;0;211.22;760.00;10984
6236;223;170;20;19980330;323;13;17.45;36;0.1;91.51;565.38;10985
6237;223;172;20;19980330;323;13;62.50;8;0.1;91.51;450.00;10985
6238;223;186;20;19980330;323;13;32.00;35;0.1;91.51;1008.00;10985
6239;240;165;26;19980330;374;14;21.00;30;0;217.86;630.00;10986
6240;240;174;26;19980330;374;14;81.00;15;0;217.86;1215.00;10986
6241;240;230;26;19980330;374;14;18.00;10;0;217.86;180.00;10986
6242;240;231;26;19980330;374;14;13.00;15;0;217.86;195.00;10986
6243;205;161;26;19980331;304;13;30.00;60;0;185.48;1800.00;10987
6244;205;197;26;19980331;304;13;46.00;6;0;185.48;276.00;10987
6245;205;226;26;19980331;304;13;34.80;20;0;185.48;696.00;10987
6246;251;161;21;19980331;299;14;30.00;60;0;61.14;1800.00;10988
6247;251;216;21;19980331;299;14;49.30;40;0.1;61.14;1774.80;10988
6248;247;160;20;19980331;393;13;25.00;40;0;34.76;1000.00;10989
6249;247;165;20;19980331;393;13;21.00;15;0;34.76;315.00;10989
6250;247;195;20;19980331;393;13;9.65;4;0;34.76;38.60;10989
6251;206;175;20;19980401;378;15;10.00;65;0;117.61;650.00;10990
6252;206;188;20;19980401;378;15;14.00;60;0.15;117.61;714.00;10990
6253;206;209;20;19980401;378;15;24.00;65;0.15;117.61;1326.00;10990
6254;206;215;20;19980401;378;15;28.50;66;0.15;117.61;1598.85;10990
6255;249;156;19;19980401;402;13;19.00;50;0.2;38.51;760.00;10991
6256;249;224;19;19980401;402;13;15.00;20;0.2;38.51;240.00;10991
6257;249;230;19;19980401;402;13;18.00;90;0.2;38.51;1296.00;10991
6258;263;226;19;19980401;326;15;34.80;2;0;4.27;69.60;10992
6259;210;183;25;19980401;414;15;123.79;50;0.25;8.81;4642.13;10993
6260;210;195;25;19980401;414;15;9.65;35;0.25;8.81;253.31;10993
6261;269;213;20;19980402;398;15;55.00;18;0.05;65.53;940.50;10994
6262;244;205;19;19980402;353;15;53.00;20;0;46;1060.00;10995
6263;244;214;19;19980402;353;15;34.00;4;0;46;136.00;10995
6264;249;196;22;19980402;402;14;14.00;40;0;1.12;560.00;10996
6265;232;186;26;19980403;356;14;32.00;50;0;73.91;1600.00;10997
6266;232;200;26;19980403;356;14;12.00;20;0.25;73.91;180.00;10997
6267;232;206;26;19980403;356;14;7.00;20;0.25;73.91;105.00;10997
6268;277;178;26;19980403;413;14;4.50;12;0;20.31;54.00;10998
6269;277;215;26;19980403;413;14;28.50;7;0;20.31;199.50;10998
6270;277;228;26;19980403;413;14;10.00;20;0;20.31;200.00;10998
6271;277;229;26;19980403;413;14;7.75;30;0;20.31;232.50;10998
6272;242;195;24;19980403;384;14;9.65;20;0.05;96.35;183.35;10999
6273;242;205;24;19980403;384;14;53.00;15;0.05;96.35;755.25;10999
6274;242;231;24;19980403;384;14;13.00;21;0.05;96.35;259.35;10999
6275;251;158;20;19980406;299;15;22.00;25;0.25;55.12;412.50;11000
6276;251;178;20;19980406;299;15;4.50;30;0.25;55.12;101.25;11000
6277;251;231;20;19980406;299;15;13.00;30;0;55.12;390.00;11000
6278;210;161;20;19980406;414;14;30.00;60;0;197.3;1800.00;11001
6279;210;176;20;19980406;414;14;21.00;25;0;197.3;525.00;11001
6280;210;200;20;19980406;414;14;12.00;25;0;197.3;300.00;11001
6281;210;209;20;19980406;414;14;24.00;6;0;197.3;144.00;11001
6282;257;167;22;19980406;286;13;6.00;56;0;141.16;336.00;11002
6283;257;189;22;19980406;286;13;18.00;15;0.15;141.16;229.50;11002
6284;257;196;22;19980406;286;13;14.00;24;0.15;141.16;285.60;11002
6285;257;209;22;19980406;286;13;24.00;40;0;141.16;960.00;11002
6286;264;155;21;19980406;312;15;18.00;4;0;14.91;72.00;11003
6287;264;194;21;19980406;312;15;18.40;10;0;14.91;184.00;11003
6288;264;206;21;19980406;312;15;7.00;10;0;14.91;70.00;11003
6289;236;180;21;19980407;396;13;31.23;6;0;44.84;187.38;11004
6290;236;230;21;19980407;396;13;18.00;6;0;44.84;108.00;11004
6291;276;155;20;19980407;377;13;18.00;2;0;0.75;36.00;11005
6292;276;213;20;19980407;377;13;55.00;10;0;0.75;550.00;11005
6293;218;155;21;19980407;297;14;18.00;8;0;25.19;144.00;11006
6294;218;183;21;19980407;297;14;123.79;2;0.25;25.19;185.69;11006
6295;246;162;26;19980408;362;14;40.00;30;0;202.24;1200.00;11007
6296;246;183;26;19980408;362;14;123.79;10;0;202.24;1237.90;11007
6297;246;196;26;19980408;362;14;14.00;14;0;202.24;196.00;11007
6298;206;182;25;19980408;378;15;45.60;70;0.05;79.46;3032.40;11008
6299;206;188;25;19980408;378;15;14.00;90;0.05;79.46;1197.00;11008
6300;206;225;25;19980408;378;15;21.50;21;0;79.46;451.50;11008
6301;216;178;20;19980408;352;13;4.50;12;0;59.11;54.00;11009
6302;216;190;20;19980408;352;13;19.00;18;0.25;59.11;256.50;11009
6303;216;214;20;19980408;352;13;34.00;9;0;59.11;306.00;11009
6304;252;161;20;19980409;401;14;30.00;20;0;28.71;600.00;11010
6305;252;178;20;19980409;401;14;4.50;10;0;28.71;45.00;11010
6306;187;212;21;19980409;385;13;13.25;40;0.05;1.21;503.50;11011
6307;187;225;21;19980409;385;13;21.50;20;0;1.21;430.00;11011
6308;211;173;19;19980409;345;15;9.20;50;0.05;242.95;437.00;11012
6309;211;214;19;19980409;345;15;34.00;36;0.05;242.95;1162.80;11012
6310;211;225;19;19980409;345;15;21.50;60;0.05;242.95;1225.50;11012
6311;255;177;20;19980409;368;13;9.00;10;0;32.99;90.00;11013
6312;255;196;20;19980409;368;13;14.00;4;0;32.99;56.00;11013
6313;255;199;20;19980409;368;13;9.50;20;0;32.99;190.00;11013
6314;255;222;20;19980409;368;13;12.50;2;0;32.99;25.00;11013
6315;233;195;20;19980410;341;15;9.65;28;0.1;23.6;243.18;11014
6316;256;184;20;19980410;361;14;25.89;15;0;4.62;388.35;11015
6317;256;231;20;19980410;361;14;13.00;18;0;4.62;234.00;11015
6318;190;185;27;19980410;348;14;12.50;15;0;33.8;187.50;11016
6319;190;190;27;19980410;348;14;19.00;16;0;33.8;304.00;11016
6320;206;157;27;19980413;378;14;10.00;25;0;754.26;250.00;11017
6321;206;213;27;19980413;378;14;55.00;110;0;754.26;6050.00;11017
6322;206;224;27;19980413;378;14;15.00;30;0;754.26;450.00;11017
6323;234;166;22;19980413;325;14;38.00;20;0;11.65;760.00;11018
6324;234;172;22;19980413;325;14;62.50;10;0;11.65;625.00;11018
6325;234;210;22;19980413;325;14;38.00;5;0;11.65;190.00;11018
6326;250;200;24;19980413;337;15;12.00;3;0;3.17;36.00;11019
6327;250;203;24;19980413;337;15;20.00;2;0;3.17;40.00;11019
6328;242;164;20;19980414;384;14;31.00;24;0.15;43.3;632.40;11020
6329;249;156;21;19980414;402;13;19.00;11;0.25;297.18;156.75;11021
6330;249;174;21;19980414;402;13;81.00;15;0;297.18;1215.00;11021
6331;249;180;21;19980414;402;13;31.23;63;0;297.18;1967.49;11021
6332;249;205;21;19980414;402;13;53.00;44;0.25;297.18;1749.00;11021
6333;249;226;21;19980414;402;13;34.80;35;0;297.18;1218.00;11021
6334;220;173;27;19980414;395;14;9.20;35;0;6.27;322.00;11022
6335;220;223;27;19980414;395;14;36.00;30;0;6.27;1080.00;11022
6336;197;161;19;19980414;363;14;30.00;4;0;123.83;120.00;11023
6337;197;197;19;19980414;363;14;46.00;30;0;123.83;1380.00;11023
6338;205;180;22;19980415;304;13;31.23;12;0;74.36;374.76;11024
6339;205;187;22;19980415;304;13;2.50;30;0;74.36;75.00;11024
6340;205;219;22;19980415;304;13;21.05;21;0;74.36;442.05;11024
6341;205;225;22;19980415;304;13;21.50;50;0;74.36;1075.00;11024
6342;273;155;24;19980415;404;15;18.00;10;0.1;29.17;162.00;11025
6343;273;167;24;19980415;404;15;6.00;20;0.1;29.17;108.00;11025
6344;213;172;22;19980415;408;13;62.50;8;0;47.09;500.00;11026
6345;213;205;22;19980415;408;13;53.00;10;0;47.09;530.00;11026
6346;196;178;19;19980416;292;13;4.50;30;0.25;52.52;101.25;11027
6347;196;216;19;19980416;292;13;49.30;21;0.25;52.52;776.48;11027
6348;225;209;20;19980416;383;13;24.00;35;0;29.59;840.00;11028
6349;225;213;20;19980416;383;13;55.00;24;0;29.59;1320.00;11028
6350;200;210;22;19980416;372;13;38.00;20;0;47.84;760.00;11029
6351;200;217;22;19980416;372;13;43.90;12;0;47.84;526.80;11029
6352;257;156;25;19980417;286;14;19.00;100;0.25;830.75;1425.00;11030
6353;257;159;25;19980417;286;14;21.35;70;0;830.75;1494.50;11030
6354;257;183;25;19980417;286;14;123.79;60;0.25;830.75;5570.55;11030
6355;257;213;25;19980417;286;14;55.00;100;0.25;830.75;4125.00;11030
6356;257;155;24;19980417;286;14;18.00;45;0;227.22;810.00;11031
6357;257;167;24;19980417;286;14;6.00;80;0;227.22;480.00;11031
6358;257;178;24;19980417;286;14;4.50;21;0;227.22;94.50;11031
6359;257;218;24;19980417;286;14;33.25;20;0;227.22;665.00;11031
6360;257;225;24;19980417;286;14;21.50;16;0;227.22;344.00;11031
6361;275;190;20;19980417;278;15;19.00;35;0;606.19;665.00;11032
6362;275;192;20;19980417;278;15;263.50;25;0;606.19;6587.50;11032
6363;275;213;20;19980417;278;15;55.00;30;0;606.19;1650.00;11032
6364;254;207;25;19980417;400;15;32.80;70;0.1;84.74;2066.40;11033
6365;254;223;25;19980417;400;15;36.00;36;0.1;84.74;1166.40;11033
6366;241;175;26;19980420;298;13;10.00;15;0.1;40.32;135.00;11034
6367;241;198;26;19980420;298;13;19.45;12;0;40.32;233.40;11034
6368;241;215;26;19980420;298;13;28.50;6;0;40.32;171.00;11034
6369;262;155;20;19980420;347;14;18.00;10;0;0.17;180.00;11035
6370;262;189;20;19980420;347;14;18.00;60;0;0.17;1080.00;11035
6371;262;196;20;19980420;347;14;14.00;30;0;0.17;420.00;11035
6372;262;208;20;19980420;347;14;7.45;10;0;0.17;74.50;11035
6373;203;167;26;19980420;412;15;6.00;7;0;149.47;42.00;11036
6374;203;213;26;19980420;412;15;55.00;30;0;149.47;1650.00;11036
6375;216;224;25;19980421;352;13;15.00;4;0;3.2;60.00;11037
6376;262;194;19;19980421;347;14;18.40;5;0.2;29.59;73.60;11038
6377;262;206;19;19980421;347;14;7.00;2;0;29.59;14.00;11038
6378;262;225;19;19980421;347;14;21.50;30;0;29.59;645.00;11038
6379;233;182;19;19980421;341;14;45.60;20;0;65;912.00;11039
6380;233;189;19;19980421;341;14;18.00;24;0;65;432.00;11039
6381;233;203;19;19980421;341;14;20.00;60;0;65;1200.00;11039
6382;233;211;19;19980421;341;14;19.50;28;0;65;546.00;11039
6383;218;175;22;19980422;297;15;10.00;20;0;18.84;200.00;11040
6384;200;156;21;19980422;372;14;19.00;30;0.2;48.22;456.00;11041
6385;200;217;21;19980422;372;14;43.90;30;0;48.22;1317.00;11041
6386;201;198;20;19980422;338;13;19.45;15;0;29.99;291.75;11042
6387;201;215;20;19980422;338;13;28.50;4;0;29.99;114.00;11042
6388;260;165;23;19980422;295;14;21.00;10;0;8.8;210.00;11043
6389;277;216;22;19980423;413;13;49.30;12;0;8.72;591.60;11044
6390;196;187;24;19980423;292;14;2.50;15;0;70.58;37.50;11045
6391;196;205;24;19980423;292;14;53.00;24;0;70.58;1272.00;11045
6392;272;166;26;19980423;331;14;38.00;20;0.05;71.64;722.00;11046
6393;272;186;26;19980423;331;14;32.00;15;0.05;71.64;456.00;11046
6394;272;189;26;19980423;331;14;18.00;18;0.05;71.64;307.80;11046
6395;205;155;25;19980424;304;15;18.00;25;0.25;46.62;337.50;11047
6396;205;159;25;19980424;304;15;21.35;30;0.25;46.62;480.38;11047
6397;196;222;25;19980424;292;15;12.50;42;0;24.12;525.00;11048
6398;217;156;21;19980424;333;13;19.00;10;0.2;8.34;152.00;11049
6399;217;166;21;19980424;333;13;38.00;4;0.2;8.34;121.60;11049
6400;210;230;26;19980427;414;14;18.00;50;0.1;59.41;810.00;11050
6401;227;178;25;19980427;277;15;4.50;10;0.2;2.79;36.00;11051
6402;220;197;21;19980427;395;13;46.00;30;0.2;67.26;1104.00;11052
6403;220;215;21;19980427;395;13;28.50;10;0.2;67.26;228.00;11052
6404;245;172;20;19980427;367;14;62.50;35;0.2;53.05;1750.00;11053
6405;245;186;20;19980427;367;14;32.00;20;0;53.05;640.00;11053
6406;245;218;20;19980427;367;14;33.25;25;0.2;53.05;665.00;11053
6407;198;187;26;19980428;357;13;2.50;10;0;0.33;25.00;11054
6408;198;221;26;19980428;357;13;14.00;20;0;0.33;280.00;11054
6409;221;178;25;19980428;355;14;4.50;15;0;120.92;67.50;11055
6410;221;179;25;19980428;355;14;14.00;15;0;120.92;210.00;11055
6411;221;205;25;19980428;355;14;53.00;20;0;120.92;1060.00;11055
6412;221;211;25;19980428;355;14;19.50;20;0;120.92;390.00;11055
6413;205;161;26;19980428;304;14;30.00;40;0;278.96;1200.00;11056
6414;205;209;26;19980428;304;14;24.00;35;0;278.96;840.00;11056
6415;205;214;26;19980428;304;14;34.00;50;0;278.96;1700.00;11056
6416;239;224;21;19980429;399;15;15.00;3;0;4.13;45.00;11057
6417;192;175;27;19980429;364;15;10.00;3;0;31.14;30.00;11058
6418;192;214;27;19980429;364;15;34.00;21;0;31.14;714.00;11058
6419;192;215;27;19980429;364;15;28.50;4;0;31.14;114.00;11058
6420;253;167;20;19980429;334;14;6.00;30;0;85.8;180.00;11059
6421;253;171;20;19980429;334;14;39.00;12;0;85.8;468.00;11059
6422;253;214;20;19980429;334;14;34.00;35;0;85.8;1190.00;11059
6423;213;214;20;19980430;408;14;34.00;4;0;10.98;136.00;11060
6424;213;231;20;19980430;408;14;13.00;10;0;10.98;130.00;11060
6425;218;214;22;19980430;297;15;34.00;15;0;14.01;510.00;11061
6426;252;207;22;19980430;401;14;32.80;10;0.2;29.93;262.40;11062
6427;252;224;22;19980430;401;14;15.00;12;0.2;29.93;144.00;11062
6428;223;188;21;19980430;323;14;14.00;30;0;81.73;420.00;11063
6429;223;194;21;19980430;323;14;18.40;40;0.1;81.73;662.40;11063
6430;223;195;21;19980430;323;14;9.65;30;0.1;81.73;260.55;11063
6431;257;171;19;19980501;286;13;39.00;77;0.1;30.09;2702.70;11064
6432;257;195;19;19980501;286;13;9.65;12;0;30.09;115.80;11064
6433;257;207;19;19980501;286;13;32.80;25;0.1;30.09;738.00;11064
6434;257;209;19;19980501;286;13;24.00;4;0.1;30.09;86.40;11064
6435;257;222;19;19980501;286;13;12.50;55;0;30.09;687.50;11064
6436;232;184;26;19980501;356;13;25.89;4;0.25;12.91;77.67;11065
6437;232;208;26;19980501;356;13;7.45;20;0.25;12.91;111.75;11065
6438;275;170;25;19980501;278;14;17.45;3;0;44.72;52.35;11066
6439;275;173;25;19980501;278;14;9.20;42;0;44.72;386.40;11066
6440;275;188;25;19980501;278;14;14.00;35;0;44.72;490.00;11066
6441;203;195;19;19980504;412;14;9.65;9;0;7.98;86.85;11067
6442;248;182;26;19980504;332;14;45.60;8;0.15;81.75;310.08;11068
6443;248;197;26;19980504;332;14;46.00;36;0.15;81.75;1407.60;11068
6444;248;231;26;19980504;332;14;13.00;28;0.15;81.75;309.40;11068
6445;266;193;19;19980504;339;14;18.00;20;0;15.67;360.00;11069
6446;230;155;20;19980505;381;13;18.00;40;0.15;136;612.00;11070
6447;230;156;20;19980505;381;13;19.00;20;0.15;136;323.00;11070
6448;230;170;20;19980505;381;13;17.45;30;0.15;136;444.98;11070
6449;230;185;20;19980505;381;13;12.50;20;0;136;250.00;11070
6450;232;161;19;19980505;356;13;30.00;15;0.05;0.93;427.50;11071
6451;232;167;19;19980505;356;13;6.00;10;0.05;0.93;57.00;11071
6452;206;156;22;19980505;378;14;19.00;8;0;258.64;152.00;11072
6453;206;195;22;19980505;378;14;9.65;40;0;258.64;386.00;11072
6454;206;204;22;19980505;378;14;16.25;22;0;258.64;357.50;11072
6455;206;218;22;19980505;378;14;33.25;130;0;258.64;4322.50;11072
6456;244;165;20;19980505;353;14;21.00;10;0;24.95;210.00;11073
6457;244;178;20;19980505;353;14;4.50;20;0;24.95;90.00;11073
6458;259;170;25;19980506;411;14;17.45;14;0.05;18.44;232.09;11074
6459;254;156;26;19980506;400;14;19.00;10;0.15;6.19;161.50;11075
6460;254;200;26;19980506;400;14;12.00;30;0.15;6.19;306.00;11075
6461;254;230;26;19980506;400;14;18.00;2;0.15;6.19;30.60;11075
6462;195;160;22;19980506;280;14;25.00;20;0.25;38.28;375.00;11076
6463;195;168;22;19980506;280;14;23.25;20;0.25;38.28;348.75;11076
6464;195;173;22;19980506;280;14;9.20;10;0.25;38.28;69.00;11076
6465;251;156;19;19980506;299;14;19.00;24;0.2;8.53;364.80;11077
6466;251;157;19;19980506;299;14;10.00;4;0;8.53;40.00;11077
6467;251;158;19;19980506;299;14;22.00;1;0;8.53;22.00;11077
6468;251;160;19;19980506;299;14;25.00;1;0.02;8.53;24.50;11077
6469;251;161;19;19980506;299;14;30.00;1;0.05;8.53;28.50;11077
6470;251;162;19;19980506;299;14;40.00;2;0.1;8.53;72.00;11077
6471;251;164;19;19980506;299;14;31.00;1;0;8.53;31.00;11077
6472;251;166;19;19980506;299;14;38.00;2;0.05;8.53;72.20;11077
6473;251;167;19;19980506;299;14;6.00;4;0;8.53;24.00;11077
6474;251;168;19;19980506;299;14;23.25;1;0.03;8.53;22.55;11077
6475;251;170;19;19980506;299;14;17.45;2;0.03;8.53;33.85;11077
6476;251;174;19;19980506;299;14;81.00;1;0.04;8.53;77.76;11077
6477;251;177;19;19980506;299;14;9.00;2;0;8.53;18.00;11077
6478;251;186;19;19980506;299;14;32.00;1;0;8.53;32.00;11077
6479;251;193;19;19980506;299;14;18.00;2;0.05;8.53;34.20;11077
6480;251;195;19;19980506;299;14;9.65;3;0;8.53;28.95;11077
6481;251;200;19;19980506;299;14;12.00;3;0.02;8.53;35.28;11077
6482;251;206;19;19980506;299;14;7.00;2;0;8.53;14.00;11077
6483;251;209;19;19980506;299;14;24.00;2;0;8.53;48.00;11077
6484;251;214;19;19980506;299;14;34.00;2;0.06;8.53;63.92;11077
6485;251;218;19;19980506;299;14;33.25;2;0.03;8.53;64.51;11077
6486;251;220;19;19980506;299;14;17.00;1;0;8.53;17.00;11077
6487;251;227;19;19980506;299;14;15.00;2;0.01;8.53;29.70;11077
6488;251;229;19;19980506;299;14;7.75;4;0;8.53;31.00;11077
6489;251;231;19;19980506;299;14;13.00;2;0;8.53;26.00;11077
